Position_Id,Instrument_Type,Instrument_Name,Asset_Class,Currency,Notional,Market_Value,Delta,Volatility,Gamma,Vega,Theta,Rho
EUR/USD Call Option-135,FX Option,EUR/USD Call Option,FX,USD,35246495,3897741.716145601,-0.560285252,0.093301554,0.005379448,0.7724264304854045,-0.066511821,0.041081566836582595
TSLA-159,Equity,TSLA,Equity,USD,41921034,6351890.939030925,2.022350214812056,0.34238282240771956,-0.001689457,0.010427829152306521,-0.011875707,0.00366023
AAPL-175,Equity,AAPL,Equity,USD,46076783,884994.2899127714,1.7835390879821795,0.21701618903320358,0.001960993,-0.024605056,-0.002760956,0.001926857
WTI Crude Oil-150,Commodity Future,WTI Crude Oil,Commodity,USD,49566280,-9356071.558,-0.289663035,0.2607065894309131,0.000724673,-0.040018031,-0.014903294,0.025799268
USD/JPY-154,FX Forward,USD/JPY,FX,USD,39776034,2378447.124694431,-1.450210958,0.4852507523854296,-0.001354568,0.12148617898590067,-0.003925235,-0.003093449
USD/JPY-155,FX Forward,USD/JPY,FX,USD,14161279,-8892185.4,0.7831924500002665,0.41408021023776503,0.000444856,0.17889156889021526,-0.005550277,-0.070573458
EUR/USD Call Option-136,FX Option,EUR/USD Call Option,FX,USD,40166756,2327126.471980499,-0.12625509,0.29535835121811355,0.002950644,1.0067526422514086,0.2146585814936348,-0.168599388
EUR/USD-132,FX Forward,EUR/USD,FX,USD,19095155,3700598.9853837695,-0.321299832,0.3676339721967167,0.001204505,0.026478866,-0.012213274,-0.040231488
US 10Y Treasury-142,Bond,US 10Y Treasury,Rates,USD,15744301,-6044647.448,-0.468920813,0.47177231542612597,-4.04E-05,-0.083049784,-0.00307839,0.29222398285873397
TSLA-160,Equity,TSLA,Equity,USD,23283099,6386922.974435421,-0.572350152,0.4601810598579035,0.000545037,0.1829628305786029,-0.016852764,0.009726447
Gold-141,Commodity Future,Gold,Commodity,USD,40093951,8221702.631480973,0.18649149963282474,0.15192694080314811,0.000286133,-0.002349436,-0.004007715,0.021286478533159302
USD/JPY-156,FX Forward,USD/JPY,FX,USD,7069369,6261739.282276392,1.1038861280024235,0.21550557209956256,4.721955907029796e-06,-0.288079219,-0.013375202,0.00517397
TSLA-161,Equity,TSLA,Equity,USD,49603854,-3897816.196,-2.040430805,0.24153031203131387,0.002249737,-0.142236598,-0.018262021,-0.022628523
EUR/USD Call Option-137,FX Option,EUR/USD Call Option,FX,USD,23038234,1732860.2489126883,-1.876322281,0.15314825950275243,0.005037198,-1.288785234,-0.377774075,0.028988085558527235
AAPL-176,Equity,AAPL,Equity,USD,8977241,8296302.983824555,0.9848927323284443,0.0566888,-0.000124973,0.000478233,-0.011487752,-0.011761745
AAPL Call Option-157,Equity Option,AAPL Call Option,Equity,USD,11759943,-3586705.476,-0.655209768,0.1456819978338467,0.003026449,0.049970543,-0.340142802,0.00028998
US 10Y Treasury-143,Bond,US 10Y Treasury,Rates,USD,32328402,6400556.445308501,0.42692923526904103,0.4945343798948179,-2.18E-06,0.033055199,-0.003770723,-0.045118917
MSFT-138,Equity,MSFT,Equity,USD,45075994,-9810497.375,0.13097288850904118,0.3502562482658591,0.003238743,0.6396534406037565,0.011399596799382737,0.010824297820177553
TSLA-162,Equity,TSLA,Equity,USD,6471332,-9927065.944,1.2665814601431717,0.23791191484294943,-0.001029562,-0.444336723,-0.031374486,0.026632335354286205
AAPL-177,Equity,AAPL,Equity,USD,6883564,5194233.206779348,0.9297816581456787,0.3845894450962056,-0.003027305,0.36841569007548924,-0.008356372,-0.001624183
Gold-142,Commodity Future,Gold,Commodity,USD,22966176,5228951.642542424,-0.252810844,0.4569087689407354,0.003138337,-0.333865594,0.015647525,0.023406953164064517
WTI Crude Oil-151,Commodity Future,WTI Crude Oil,Commodity,USD,49845662,5779543.757045874,-0.137104946,0.2449352806614744,0.000152395,0.2176842089753946,0.005332303,-0.016957254
MSFT-139,Equity,MSFT,Equity,USD,41455189,8600536.757763248,0.34232713097316125,0.3063411628442359,0.00208546,0.049721694148670406,-0.031413886,-0.013464624
EUR/USD Call Option-138,FX Option,EUR/USD Call Option,FX,USD,41238186,-7641873.764,0.6119637375494899,0.085317269,0.001075028,-0.009606995,0.036850996322044666,0.058025487
WTI Crude Oil-152,Commodity Future,WTI Crude Oil,Commodity,USD,6729383,-5360300.3,-0.601583311,0.3783997949168635,-0.000266986,-0.883588719,-0.003048905,-0.004701051
Gold-143,Commodity Future,Gold,Commodity,USD,2765880,8074498.407476153,-1.489312015,0.24602390255370155,0.000570033,0.067514018,-0.00325663,0.019375386
AAPL-178,Equity,AAPL,Equity,USD,13238855,-6455276.045,0.12568645503942533,0.2884380061804332,0.000466629,0.20179052567423827,-0.033102457,0.015502713861956306
USD/JPY-157,FX Forward,USD/JPY,FX,USD,36068983,3644585.351531679,-0.024444057,0.28243033987080857,-0.000214915,0.016024178235348265,0.004744072,0.03962615
WTI Crude Oil-153,Commodity Future,WTI Crude Oil,Commodity,USD,18723468,609260.0008,-0.13244714,0.39782510880839844,-0.001950307,0.1862243096552832,-0.013207279,-0.009316288
EUR/USD Call Option-139,FX Option,EUR/USD Call Option,FX,USD,24537987,-8336126.463,-0.777824954,0.36485594192496446,0.00997201,2.7763551008064105,-0.313610474,-0.006715859
MSFT-140,Equity,MSFT,Equity,USD,28057887,-4294726.761,0.627345187,0.2821583262771124,0.002246955,0.062723146,-0.01511945,0.00358035
EUR/USD-133,FX Forward,EUR/USD,FX,USD,38567326,407444.32881935686,-2.037639274,0.059325262,0.00016447,0.045040452,-0.003661197,-0.018981811
Bund 10Y-145,Bond,Bund 10Y,Rates,EUR,466042,7047002.333676681,-0.275235726,0.39152943804725854,-0.000436334,-0.000264919,0.001800146,0.028550102
TSLA-163,Equity,TSLA,Equity,USD,33068430,4150769.792293474,1.3135668504086226,0.5337676107188798,0.00432055,-0.45828983,-0.006095148,-0.01630731
USD/JPY-158,FX Forward,USD/JPY,FX,USD,40105838,2437663.229098661,-1.299435207,0.4732533643766436,-0.001055614,0.2661647991887521,-0.006759318,-0.062983331
WTI Crude Oil-154,Commodity Future,WTI Crude Oil,Commodity,USD,19141597,-79342.20117,0.43950275039278003,0.5898885977375452,-0.000424088,0.32846756515803865,-0.007689541,0.000108384
AAPL Call Option-158,Equity Option,AAPL Call Option,Equity,USD,16043412,-4026320.324,0.38020256744594266,0.12649143591139234,0.002052053,-0.616936395,0.009924844,0.049440917
TSLA-164,Equity,TSLA,Equity,USD,26603724,-7615101.774,0.45141576383748194,0.1723860290333195,0.00026677,-0.10816135,-0.010429986,0.001477621
EUR/USD-134,FX Forward,EUR/USD,FX,USD,42908088,-1818479.309,-1.973230895,0.3465971058720885,-0.000383083,0.1276186641570953,-0.003080252,0.048294764
Gold-144,Commodity Future,Gold,Commodity,USD,43319177,-9429630.122,1.0332932006498465,0.17973493628909354,-3.01E-05,0.038148021,-0.020360103,0.004649308
Bund 10Y-146,Bond,Bund 10Y,Rates,EUR,33533276,-5778882.215,0.10176824696274667,0.06900238,2.6013053800192254e-05,-0.024566855,-0.005269108,-0.4001313
AAPL-179,Equity,AAPL,Equity,USD,41181899,-1350332.483,0.5188398103615328,0.27125855189017034,0.000506818,-0.201848703,-0.012400304,0.013404593483026722
EUR/USD-135,FX Forward,EUR/USD,FX,USD,7010957,-1627896.287,0.3991303506518445,0.20820460378469036,0.000395061,0.20850746736638906,0.000642737,-0.004864686
EUR/USD-136,FX Forward,EUR/USD,FX,USD,48755072,-9114091.38,0.10566312048861187,0.19506846511238551,0.00045846,-0.065121408,-0.00286939,0.036591622
Gold-145,Commodity Future,Gold,Commodity,USD,11147853,1781203.0705058258,1.245211534269243,0.5742450493633368,0.000687011,-0.065289022,0.000341356,0.007216503
US 10Y Treasury-144,Bond,US 10Y Treasury,Rates,USD,2603821,993685.1170647237,0.8775746983404072,0.18114976394599724,-7.84E-05,0.018493084171180896,0.002229649,0.013837548943349903
Gold-146,Commodity Future,Gold,Commodity,USD,34893101,-8437913.92,-1.826031905,0.12118791415306879,0.000364175,0.13745386424679415,-0.006489026,-0.013497152
US 10Y Treasury-145,Bond,US 10Y Treasury,Rates,USD,32680032,8863261.049208786,-0.448367748,0.11892559184931813,3.0213577547235114e-05,0.027129496,0.000602276,-0.122516998
US 10Y Treasury-146,Bond,US 10Y Treasury,Rates,USD,19069167,-8012344.421,-0.082486729,0.49347824,-0.000251035,-0.015692423,-0.000745056,-0.114847181
USD/JPY-159,FX Forward,USD/JPY,FX,USD,7151398,7096683.0247467235,-2.561938771,0.4431664409897071,-0.001855629,-0.037658658,-0.007510205,-0.03586464
USD/JPY-160,FX Forward,USD/JPY,FX,USD,25216366,-9993805.362,1.7889667373720297,0.1212174075618842,0.000105464,0.015744953,0.005710177,0.007947937
MSFT-141,Equity,MSFT,Equity,USD,24306167,7645621.900907662,-0.742338674,0.17086421537343244,0.000780973,-0.212155367,0.009323945,-0.013317323
WTI Crude Oil-155,Commodity Future,WTI Crude Oil,Commodity,USD,48284496,-9605605.356,0.5925435223167849,0.4610386546439416,0.001790296,0.5907175814262502,-0.026607795,0.001113474
WTI Crude Oil-156,Commodity Future,WTI Crude Oil,Commodity,USD,31542302,5156240.638,0.2484962914318327,0.20103901880903774,-0.000428634,-0.025951561,-0.009699305,0.013516766040748134
EUR/USD Call Option-140,FX Option,EUR/USD Call Option,FX,USD,17482966,-2766183.774,-0.147929027,0.5898481413365436,0.005073101,2.545998794710118,-0.036712073,0.095476341
AAPL-180,Equity,AAPL,Equity,USD,32246888,4764336.002726397,-0.973419909,0.3473135366414998,-0.002565691,-0.233070676,-0.028413608,-0.001941099
WTI Crude Oil-157,Commodity Future,WTI Crude Oil,Commodity,USD,24248407,-1965095.892,-0.328495824,0.15560438372554852,0.00018786,-0.114895102,-0.018612372,-0.02090579
USD/JPY-161,FX Forward,USD/JPY,FX,USD,4336343,-8581841.553,0.14790985749871974,0.5223446499820031,0.000506442,-0.111654593,-0.002031684,0.008118948
MSFT-142,Equity,MSFT,Equity,USD,19731630,5350133.907907281,0.8160168639532195,0.22571155024347933,-0.000680972,-0.160793559,-0.009637129,-0.007038947
MSFT-143,Equity,MSFT,Equity,USD,9584984,-8574946.294,-0.17032345,0.2088440452854078,0.000768441,-0.399733731,-0.028400225,0.011081458408047891
US 10Y Treasury-147,Bond,US 10Y Treasury,Rates,USD,44443097,8442408.719,-0.216594741,0.23009267839832415,0.000278081,-0.020727738,-0.002892963,0.02603222
EUR/USD Call Option-141,FX Option,EUR/USD Call Option,FX,USD,30079042,-8980519.284,-0.170655002,0.4725084865226707,0.029592124722250913,1.1252501025372543,-0.076351469,-0.129433739
Gold-147,Commodity Future,Gold,Commodity,USD,15947008,-413494.4446,1.333297624984438,0.14526712234377148,-0.000285081,0.25916235893954287,-0.003658257,-0.008430193
AAPL-181,Equity,AAPL,Equity,USD,2896175,4460688.617015913,0.3239600545696803,0.2599821791435159,0.000355115,0.33029519161294585,-0.004779032,-0.015454896
US 10Y Treasury-148,Bond,US 10Y Treasury,Rates,USD,8045223,-2135070.704,-0.382509315,0.066958025,8.523690953908388e-05,0.033589531,-0.002088614,-0.424179866
Gold-148,Commodity Future,Gold,Commodity,USD,36709500,-5655330.508,-1.222413005,0.5046446395422842,0.000106732,0.5452819637401709,-0.011484845,-0.004470504
WTI Crude Oil-158,Commodity Future,WTI Crude Oil,Commodity,USD,39016310,5181819.227920542,-0.374449092,0.2373953214688529,-8.81E-05,0.072527371,0.014861913763310345,-0.005764022
EUR/USD Call Option-142,FX Option,EUR/USD Call Option,FX,USD,46747006,5685894.095774528,-0.699602305,0.18649510589460594,-1.59E-05,1.5830957422431309,-0.141606288,-0.00764017
US 10Y Treasury-149,Bond,US 10Y Treasury,Rates,USD,38277319,8453899.679087345,-0.230348128,0.36894128330652454,0.000415858,0.057104839364857156,-0.003239506,-0.245245631
TSLA-165,Equity,TSLA,Equity,USD,20536464,-2476697.791,1.3894873168661928,0.4377455360632564,5.979052178552498e-05,-0.091274505,-0.018469657,-0.014614532
WTI Crude Oil-159,Commodity Future,WTI Crude Oil,Commodity,USD,6266197,125034.68994653784,0.7248196930391316,0.49709282045061864,-0.002380205,0.061088319760745496,-0.015388673,0.012687553450024638
Gold-149,Commodity Future,Gold,Commodity,USD,28733590,-2737431.143,0.2624808039747006,0.24128172002448733,0.00066203,0.23362904292741865,-0.018187761,-0.001895205
AAPL-182,Equity,AAPL,Equity,USD,48329050,-4858363.563,0.4380203179414897,0.4967654675819882,0.007604726,0.6903997432825176,0.000606717,-0.004023225
Gold-150,Commodity Future,Gold,Commodity,USD,937876,5020659.230752172,1.753565624955557,0.30568455020430196,0.000657973,-0.215484342,-0.009203466,-0.022875153
US 10Y Treasury-150,Bond,US 10Y Treasury,Rates,USD,11537533,-3206963.1,-0.659632453,0.1056282471498737,0.000171817,0.050203754,-0.006710051,-0.17502835
US 10Y Treasury-151,Bond,US 10Y Treasury,Rates,USD,31619028,-1437011.16,0.2873442206759013,0.5154691154936786,0.000307835,-0.016027094,-0.002493699,-0.458164073
EUR/USD-137,FX Forward,EUR/USD,FX,USD,19666746,-1926526.848,-0.203057728,0.35119913015753784,3.913946321665426e-05,-0.16372844,-0.007825034,0.015513327770922077
AAPL-183,Equity,AAPL,Equity,USD,8612686,4253224.512934918,0.17513732730786377,0.381358265,-0.00138302,-0.269749599,-0.008979056,-0.004856327
AAPL Call Option-159,Equity Option,AAPL Call Option,Equity,USD,47040274,8355912.522213597,0.085615198,0.5656201983321044,0.022077591796047954,-3.766002501,-0.134308322,-0.009536976
WTI Crude Oil-160,Commodity Future,WTI Crude Oil,Commodity,USD,7935958,3335121.2261475455,-0.281419208,0.35753331671659033,0.000294735,-0.039671011,-0.008114973,-0.001938035
MSFT-144,Equity,MSFT,Equity,USD,6023808,-568348.0781,0.5749701865437462,0.053070941872893955,0.000312897,0.018722441,-0.022860504,0.006054228
AAPL-184,Equity,AAPL,Equity,USD,29839307,5584102.294777669,-2.119790508,0.5288387125517064,0.001146096,0.5876008791829332,-0.004463736,0.018598822176822575
MSFT-145,Equity,MSFT,Equity,USD,3050161,2819426.4824427515,0.32254719792222125,0.20661309417790297,0.000963596,0.21767308028666238,0.012975127180412672,0.001817949
AAPL-185,Equity,AAPL,Equity,USD,38216111,-8787792.858,0.7111698368608672,0.325971806,-0.002818594,0.4898774605535553,0.026500218,-0.017466791
AAPL-186,Equity,AAPL,Equity,USD,26298027,-8086728.272,-0.91660318,0.16268763140878112,0.000495322,0.647788568,-0.008373939,0.012459230454317807
Gold-151,Commodity Future,Gold,Commodity,USD,23854131,-9241661.119,-0.938566496,0.2133409626502354,0.000567357,0.3901681374649363,-0.010146323,-0.019983893
AAPL-187,Equity,AAPL,Equity,USD,6825311,-863673.4759,1.9366375320563496,0.42765686643686857,0.001259614,-0.117204142,-0.018013167,0.014641448011223837
EUR/USD-138,FX Forward,EUR/USD,FX,USD,10871386,6517068.686779298,-1.030115919,0.28626534307085266,0.00091727,-0.092880799,-0.00242237,-0.035710007
AAPL Call Option-160,Equity Option,AAPL Call Option,Equity,USD,7771388,-3738336.613,-0.273070579,0.39492184681976283,0.003770208,0.39746482106344794,-0.312339538,0.009178904
US 10Y Treasury-152,Bond,US 10Y Treasury,Rates,USD,22568573,-2316796.338,-0.440552302,0.50296663,0.000462911,-0.001281021,-0.005476933,-0.06284191
Bund 10Y-147,Bond,Bund 10Y,Rates,EUR,30488953,8189542.167357814,-0.344418499,0.2374521122024898,-0.000396339,0.026853108,0.003829385,-0.013033578
MSFT-146,Equity,MSFT,Equity,USD,29940661,6738068.906333096,-0.633181758,0.3625870210793225,0.001835441,-0.086720962,0.035907522,-0.000615345
US 10Y Treasury-153,Bond,US 10Y Treasury,Rates,USD,40762368,3300962.2476512007,-1.240220887,0.4776733413552249,0.00047069,-0.025029557,-0.00127502,0.29253227007041954
Bund 10Y-148,Bond,Bund 10Y,Rates,EUR,3117721,-4663924.358,1.4430585528924107,0.443317756,-0.000276723,0.057918051,-0.002087199,0.3118981425269507
AAPL Call Option-161,Equity Option,AAPL Call Option,Equity,USD,13397966,-7659170.346,-0.551009542,0.34691388979001797,-0.033485063,1.0367107652925156,-0.089229658,-0.028806871
AAPL Call Option-162,Equity Option,AAPL Call Option,Equity,USD,5753020,-9678823.546,0.32957028799506605,0.2608609309000453,-0.009751862,2.1431853101964937,0.1840000926375361,-0.014429132
MSFT-147,Equity,MSFT,Equity,USD,13074549,-7859786.548,-0.046002368,0.2741260896781596,0.000225004,0.4496019159277505,-0.027981476,0.002699075
MSFT-148,Equity,MSFT,Equity,USD,24277452,-4148071.128,1.3749968372686203,0.28822436659794604,0.002594898,-0.150262433,-0.019357879,0.002241915
AAPL Call Option-163,Equity Option,AAPL Call Option,Equity,USD,4543131,1035801.2715899143,0.5778472894931553,0.24186504092038347,-0.011744416,1.595955325617767,-0.127412868,-0.067198334
Bund 10Y-149,Bond,Bund 10Y,Rates,EUR,25511080,-8719998.345,0.6942846931962982,0.4344915991893338,0.000271484,0.034130100559134735,0.003309994,0.23632122205190043
AAPL-188,Equity,AAPL,Equity,USD,44161710,-7275444.434,1.1936256458103518,0.11897838874950634,0.000469977,0.20347587813227938,0.011933831971785158,0.005290243
WTI Crude Oil-161,Commodity Future,WTI Crude Oil,Commodity,USD,17287491,-6378385.954,0.8674761273783879,0.5820997663945022,0.001256523,0.2727496205227773,-0.010068553,-0.002988065
EUR/USD Call Option-143,FX Option,EUR/USD Call Option,FX,USD,7987372,2639641.859666124,0.052354476,0.478442026,-0.011762529,-0.964834667,-0.121175515,0.046839067879837465
TSLA-166,Equity,TSLA,Equity,USD,18706426,2315795.9796024878,0.9368561814001245,0.21398967869172558,0.00088149,-0.100610113,-0.01411533,0.01032244
EUR/USD Call Option-144,FX Option,EUR/USD Call Option,FX,USD,694091,1015314.5274430588,-1.241668387,0.073401163,-0.004347034,-1.151604992,-0.155973853,-0.184146702
US 10Y Treasury-154,Bond,US 10Y Treasury,Rates,USD,10463368,-4989971.506,0.5488534430407256,0.44121674480840933,-0.000773713,-0.05919447,-0.001662383,0.5071184556001739
Gold-152,Commodity Future,Gold,Commodity,USD,40228075,-2577606.176,0.7275361597160279,0.4538974747334082,0.000100491,-0.226345163,-0.029127648,-0.003865363
US 10Y Treasury-155,Bond,US 10Y Treasury,Rates,USD,35746627,-8066205.673,0.19979680113523737,0.5799924357901671,-0.000410527,-0.081054686,-0.003691609,0.155722723
Gold-153,Commodity Future,Gold,Commodity,USD,10249436,-5470787.925,-1.292471627,0.18953805666634072,-0.001188006,0.18994362819546853,-0.024505988,-0.004945908
Bund 10Y-150,Bond,Bund 10Y,Rates,EUR,43213447,7954104.529451609,0.8143796832795144,0.0954988,0.00013904,0.013106778125508867,-0.000302876,-0.471536067
Gold-154,Commodity Future,Gold,Commodity,USD,34423408,9593834.929,-0.638722377,0.5533241167451379,0.001529734,0.030599759808945096,-0.020468919,0.014447598457230065
MSFT-149,Equity,MSFT,Equity,USD,15714708,2953191.7128058933,0.6534904776800906,0.19225696903702638,0.000718315,0.22718937588583107,-0.007398045,-0.008712965
WTI Crude Oil-162,Commodity Future,WTI Crude Oil,Commodity,USD,4731004,8336465.840468403,-1.806876379,0.44684229602813497,-0.001028872,-0.473792233,0.006001568,-0.01202091
WTI Crude Oil-163,Commodity Future,WTI Crude Oil,Commodity,USD,34897949,2854838.0080285016,-0.147277159,0.083362801,-0.00013476,0.3780442108464572,-0.014343595,0.040977667
MSFT-150,Equity,MSFT,Equity,USD,27158432,-9336070.278,-0.612966139,0.46832164273689175,-0.003314287,-0.347760279,-0.033440712,-0.008905103
EUR/USD-139,FX Forward,EUR/USD,FX,USD,39800211,9935251.7,-0.892203481,0.11986424342542722,3.158586213210385e-05,0.037760673,-0.008468012,-0.029345804
EUR/USD Call Option-145,FX Option,EUR/USD Call Option,FX,USD,21412161,-8020953.966,-0.505187752,0.43257249142288184,-0.002566418,0.22025859304827494,-0.438070194,0.048072269
Bund 10Y-151,Bond,Bund 10Y,Rates,EUR,42675939,3652836.028901214,1.0775170384854005,0.3427886763193726,3.89407974748422e-05,-0.021913786,0.004800585,-0.405790976
EUR/USD Call Option-146,FX Option,EUR/USD Call Option,FX,USD,20160503,-4943275.939,-0.003962014,0.5755184717569932,0.046038445179812884,1.3070096693581474,0.005231296,0.10442997579323593
EUR/USD-140,FX Forward,EUR/USD,FX,USD,37647284,-2160377.742,0.44093685212738537,0.070304704,-5.00E-05,-0.021017491,0.001351856,-0.037406655
EUR/USD-141,FX Forward,EUR/USD,FX,USD,28650592,2918683.6960187647,2.581737356469463,0.21062681019003193,-1.14E-05,0.13064529876951467,-0.014166635,0.038500477089586184
